School Name,School Type,School Level,Title 1 Eligible,Phone Number,Phone Type,Language,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,Share Name,Answers Created At, Feedback,
School 28,Public,High School,FALSE,788-173-320,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:28,3,
School 28,Public,High School,FALSE,407-285-587,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:23,3,
School 28,Public,High School,FALSE,520-410-243,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 3:53,3,
School 28,Public,High School,FALSE,616-638-960,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:02,3,
School 28,Public,High School,FALSE,622-888-873,mobile,English,0,0,0,0,0,0,0,0,0,0,1,1,0,0,TRUE,1/31/23 20:31,3,
School 28,Public,High School,FALSE,500-150-010,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 3:53,3,
School 28,Public,High School,FALSE,969-761-795,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 16:38,3,
School 28,Public,High School,FALSE,606-958-122,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 19:16,3,
School 28,Public,High School,FALSE,380-073-334,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:06,3,
School 28,Public,High School,FALSE,924-448-684,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 14:36,3,
School 28,Public,High School,FALSE,840-634-608,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:02,3,
School 28,Public,High School,FALSE,819-934-476,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:07,4,
School 28,Public,High School,FALSE,847-645-287,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 19:16,4,
School 28,Public,High School,FALSE,505-476-916,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:09,4,
School 28,Public,High School,FALSE,901-321-488,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:00,4,
School 28,Public,High School,FALSE,475-390-044,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 16:36,4,
School 28,Public,High School,FALSE,960-334-499,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 16:03,4,
School 28,Public,High School,FALSE,527-340-157,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 17:02,4,
School 28,Public,High School,FALSE,491-815-592,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 18:06,4,
School 28,Public,High School,FALSE,240-326-096,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:06,4,
School 28,Public,High School,FALSE,553-012-903,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:08,4,
School 28,Public,High School,FALSE,185-876-234,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:01,4,
School 28,Public,High School,FALSE,428-475-338,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:02,4,
School 28,Public,High School,FALSE,873-125-552,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:48,4,
School 28,Public,High School,FALSE,565-554-753,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:00,4,
School 28,Public,High School,FALSE,632-085-584,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:07,4,
School 28,Public,High School,FALSE,938-491-929,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 17:01,4,
School 28,Public,High School,FALSE,414-427-288,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 9:23,4,
School 28,Public,High School,FALSE,625-230-247,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1/31/23 17:36,4,
School 28,Public,High School,FALSE,410-636-222,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:41,4,
School 28,Public,High School,FALSE,938-607-203,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 6:20,4,
School 28,Public,High School,FALSE,764-985-240,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:29,4,
School 28,Public,High School,FALSE,400-311-516,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:28,4,
School 28,Public,High School,FALSE,522-708-772,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 3:53,4,
School 28,Public,High School,FALSE,177-280-674,mobile,English,0,0,0,0,0,0,0,0,0,0,1,1,0,0,TRUE,1/31/23 20:31,4,
School 28,Public,High School,FALSE,123-665-595,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,2/1/23 3:53,4,
School 28,Public,High School,FALSE,532-088-364,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2/1/23 16:38,4,
School 28,Public,High School,FALSE,810-633-213,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 14:36,4,
School 28,Public,High School,FALSE,684-126-642,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:02,4,
School 28,Public,High School,FALSE,322-355-756,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:01,ALL,
School 28,Public,High School,FALSE,517-303-260,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 21:36,ALL,
School 28,Public,High School,FALSE,293-228-719,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 17:05,ALL,
School 28,Public,High School,FALSE,111-167-732,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 15:59,Blank,
School 28,Public,High School,FALSE,371-687-957,mobile,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,1/31/23 20:56,Blank,
School 28,Public,High School,FALSE,502-205-645,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:09,Blank,
School 28,Public,High School,FALSE,638-009-340,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 14:44,Blank,
School 28,Public,High School,FALSE,234-886-523,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:25,Blank,
School 28,Public,High School,FALSE,654-015-699,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 14:33,Blank,
School 28,Public,High School,FALSE,651-582-801,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:00,Blank,
School 28,Public,High School,FALSE,311-486-934,mobile,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,1/31/23 16:02,NA,
School 28,Public,High School,FALSE,171-610-670,mobile,English,0,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE,1/31/23 16:05,Other,
School 29,Public,Elementary School,TRUE,710-458-626,mobile,English,0,0,1,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:04,1,
School 29,Public,Elementary School,TRUE,286-065-084,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:12,1,
School 29,Public,Elementary School,TRUE,889-330-808,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:48,1,
School 29,Public,Elementary School,TRUE,888-209-144,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:04,1,
School 29,Public,Elementary School,TRUE,545-364-972,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 3:35,1,
School 29,Public,Elementary School,TRUE,714-547-474,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:12,1,
School 29,Public,Elementary School,TRUE,604-745-897,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:45,1,
School 29,Public,Elementary School,TRUE,727-658-536,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:05,1,
School 29,Public,Elementary School,TRUE,914-773-443,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 8:22,1,
School 29,Public,Elementary School,TRUE,501-324-258,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 3:35,1,
School 29,Public,Elementary School,TRUE,248-375-010,mobile,English,0,0,1,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:02,2,
School 29,Public,Elementary School,TRUE,200-801-896,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:19,2,
School 29,Public,Elementary School,TRUE,107-389-001,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:41,2,
School 29,Public,Elementary School,TRUE,714-637-799,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 14:30,2,
School 29,Public,Elementary School,TRUE,638-088-176,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:48,2,
School 29,Public,Elementary School,TRUE,283-250-030,mobile,English,0,0,1,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:04,2,
School 29,Public,Elementary School,TRUE,836-151-087,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:12,2,
School 29,Public,Elementary School,TRUE,805-700-017,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 3:25,3,
School 29,Public,Elementary School,TRUE,995-551-430,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 3:25,3,
School 29,Public,Elementary School,TRUE,384-846-227,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 17:49,3,
School 29,Public,Elementary School,TRUE,845-541-624,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:48,3,
School 29,Public,Elementary School,TRUE,245-673-016,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:04,3,
School 29,Public,Elementary School,TRUE,633-394-623,mobile,English,0,1,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:34,4,
School 29,Public,Elementary School,TRUE,528-984-779,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:39,4,
School 29,Public,Elementary School,TRUE,810-504-195,mobile,English,0,0,1,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:02,4,
School 29,Public,Elementary School,TRUE,793-391-348,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 3:25,4,
School 29,Public,Elementary School,TRUE,338-986-517,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 3:25,4,
School 29,Public,Elementary School,TRUE,306-949-254,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:48,4,
School 29,Public,Elementary School,TRUE,880-320-381,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:04,4,
School 29,Public,Elementary School,TRUE,974-386-578,mobile,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 14:30,Blank,
School 29,Public,Elementary School,TRUE,762-129-544,mobile,English,1,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 14:37,Blank,
School 30,Public,Elementary School,TRUE,438-733-730,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 18:40,1,
School 30,Public,Elementary School,TRUE,398-199-163,mobile,Spanish,1,0,0,2,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:23,2,
School 30,Public,Elementary School,TRUE,244-502-059,mobile,English,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:52,2,
School 30,Public,Elementary School,TRUE,325-684-845,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:52,3,
School 30,Public,Elementary School,TRUE,494-284-114,mobile,English,0,1,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 17:29,4,
School 30,Public,Elementary School,TRUE,853-071-208,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:52,4,
School 30,Public,Elementary School,TRUE,680-274-497,mobile,French,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 14:37,Blank,
School 30,Public,Elementary School,TRUE,830-761-850,mobile,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:44,Blank,
School 30,Public,Elementary School,TRUE,487-338-267,mobile,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 18:05,NA,
School 31,Virtual,K-8,FALSE,728-869-557,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2/1/23 0:23,1,
School 31,Virtual,K-8,FALSE,209-186-457,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 18:04,1,
School 31,Virtual,K-8,FALSE,876-402-176,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:16,1,
School 31,Virtual,K-8,FALSE,174-383-820,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:27,1,
School 31,Virtual,K-8,FALSE,947-306-393,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2/1/23 0:23,1,
School 31,Virtual,K-8,FALSE,139-727-025,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:55,1,
School 31,Virtual,K-8,FALSE,162-164-408,mobile,English,0,0,0,0,0,0,0,0,1,1,0,0,0,0,TRUE,1/31/23 15:34,1,
School 31,Virtual,K-8,FALSE,373-165-543,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 15:54,1,
School 31,Virtual,K-8,FALSE,568-502-129,mobile,English,0,0,0,0,0,1,1,0,0,0,0,0,0,0,TRUE,2/1/23 10:49,1,
School 31,Virtual,K-8,FALSE,957-731-025,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:13,2,
School 31,Virtual,K-8,FALSE,533-370-568,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 17:24,2,
School 31,Virtual,K-8,FALSE,823-441-376,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:08,2,
School 31,Virtual,K-8,FALSE,914-334-084,mobile,English,0,0,0,0,1,0,1,0,1,0,0,0,0,0,TRUE,1/31/23 14:34,2,
School 31,Virtual,K-8,FALSE,249-882-950,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 19:36,2,
School 31,Virtual,K-8,FALSE,757-653-893,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 4:38,2,
School 31,Virtual,K-8,FALSE,345-170-880,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 15:54,2,
School 31,Virtual,K-8,FALSE,710-573-803,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 15:58,2,
School 31,Virtual,K-8,FALSE,964-054-635,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 15:53,2,
School 31,Virtual,K-8,FALSE,435-251-656,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 17:46,2,
School 31,Virtual,K-8,FALSE,862-975-357,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 4:38,2,
School 31,Virtual,K-8,FALSE,794-565-723,mobile,English,0,0,0,0,0,2,1,0,0,0,0,0,0,0,TRUE,2/1/23 6:07,2,
School 31,Virtual,K-8,FALSE,636-207-153,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 22:05,2,
School 31,Virtual,K-8,FALSE,641-095-059,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 18:42,2,
School 31,Virtual,K-8,FALSE,526-291-985,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 15:54,2,
School 31,Virtual,K-8,FALSE,897-556-734,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 16:09,2,
School 31,Virtual,K-8,FALSE,154-671-694,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:52,2,
School 31,Virtual,K-8,FALSE,978-851-242,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:06,2,
School 31,Virtual,K-8,FALSE,436-874-852,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:52,2,
School 31,Virtual,K-8,FALSE,986-003-709,undefined,Spanish,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 19:20,2,
School 31,Virtual,K-8,FALSE,396-743-623,mobile,English,0,0,0,0,1,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 15:59,2,
School 31,Virtual,K-8,FALSE,115-994-470,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:53,2,
School 31,Virtual,K-8,FALSE,694-323-391,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 23:43,2,
School 31,Virtual,K-8,FALSE,847-667-875,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,2/1/23 12:08,2,
School 31,Virtual,K-8,FALSE,366-875-080,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2/1/23 0:23,2,
School 31,Virtual,K-8,FALSE,443-857-820,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 18:04,2,
School 31,Virtual,K-8,FALSE,970-184-855,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:16,2,
School 31,Virtual,K-8,FALSE,414-322-540,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:27,2,
School 31,Virtual,K-8,FALSE,419-437-606,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2/1/23 0:23,2,
School 31,Virtual,K-8,FALSE,240-672-128,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:53,3,
School 31,Virtual,K-8,FALSE,128-747-462,mobile,English,0,0,1,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:53,3,
School 31,Virtual,K-8,FALSE,414-400-615,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:14,3,
School 31,Virtual,K-8,FALSE,748-872-052,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 15:55,3,
School 31,Virtual,K-8,FALSE,820-138-685,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 15:56,3,
School 31,Virtual,K-8,FALSE,791-787-279,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 17:14,3,
School 31,Virtual,K-8,FALSE,199-619-364,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:43,3,
School 31,Virtual,K-8,FALSE,171-056-948,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 18:02,3,
School 31,Virtual,K-8,FALSE,406-019-625,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:12,3,
School 31,Virtual,K-8,FALSE,310-638-460,mobile,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:41,3,
School 31,Virtual,K-8,FALSE,545-034-248,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 16:02,3,
School 31,Virtual,K-8,FALSE,855-527-952,landline,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2/1/23 1:31,3,
School 31,Virtual,K-8,FALSE,263-695-119,landline,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 14:33,3,
School 31,Virtual,K-8,FALSE,290-826-671,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 15:01,3,
School 31,Virtual,K-8,FALSE,853-762-911,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:03,3,
School 31,Virtual,K-8,FALSE,724-010-578,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:29,3,
School 31,Virtual,K-8,FALSE,588-263-481,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 16:07,3,
School 31,Virtual,K-8,FALSE,746-627-019,mobile,English,0,0,0,0,0,0,0,2,0,0,0,0,0,0,TRUE,1/31/23 15:54,3,
School 31,Virtual,K-8,FALSE,379-577-712,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:55,3,
School 31,Virtual,K-8,FALSE,974-071-124,mobile,English,0,0,0,0,1,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 18:24,3,
School 31,Virtual,K-8,FALSE,266-867-391,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 15:55,3,
School 31,Virtual,K-8,FALSE,755-325-955,landline,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2/1/23 1:31,3,
School 31,Virtual,K-8,FALSE,687-250-104,mobile,English,0,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE,2/1/23 9:03,3,
School 31,Virtual,K-8,FALSE,572-280-151,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:55,3,
School 31,Virtual,K-8,FALSE,430-017-933,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:13,3,
School 31,Virtual,K-8,FALSE,425-749-398,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 17:24,3,
School 31,Virtual,K-8,FALSE,262-980-943,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:08,3,
School 31,Virtual,K-8,FALSE,109-589-613,mobile,English,0,0,0,0,1,0,1,0,1,0,0,0,0,0,TRUE,1/31/23 14:34,3,
School 31,Virtual,K-8,FALSE,281-583-492,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 19:36,3,
School 31,Virtual,K-8,FALSE,104-200-037,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 4:38,3,
School 31,Virtual,K-8,FALSE,993-790-587,mobile,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,1/31/23 15:54,3,
School 31,Virtual,K-8,FALSE,818-129-447,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,1/31/23 15:58,3,
School 31,Virtual,K-8,FALSE,815-661-048,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 15:53,3,
School 31,Virtual,K-8,FALSE,559-408-503,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 17:46,3,
School 31,Virtual,K-8,FALSE,318-214-716,mobile,English,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE,2/1/23 4:38,3,
School 31,Virtual,K-8,FALSE,903-357-874,mobile,English,0,0,0,0,0,2,1,0,0,0,0,0,0,0,TRUE,2/1/23 6:07,3,
School 31,Virtual,K-8,FALSE,332-129-521,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2/1/23 0:23,3,
School 31,Virtual,K-8,FALSE,583-150-808,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 18:04,3,
School 31,Virtual,K-8,FALSE,646-571-394,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:16,3,
School 31,Virtual,K-8,FALSE,382-924-745,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:27,3,
School 31,Virtual,K-8,FALSE,198-327-276,mobile,English,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,2/1/23 0:23,3,
School 31,Virtual,K-8,FALSE,967-137-392,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 14:38,4,
School 31,Virtual,K-8,FALSE,651-732-378,undefined,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"true, false",1/31/23 14:43,4,
School 31,Virtual,K-8,FALSE,205-384-333,mobile,English,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:53,4,
School 31,Virtual,K-8,FALSE,759-845-009,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:20,4,
School 31,Virtual,K-8,FALSE,580-194-699,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 15:55,4,
School 31,Virtual,K-8,FALSE,706-920-926,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 16:13,4,
School 31,Virtual,K-8,FALSE,459-064-659,mobile,English,0,0,0,0,1,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 15:52,4,
School 31,Virtual,K-8,FALSE,409-382-353,mobile,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,1/31/23 16:03,4,
School 31,Virtual,K-8,FALSE,632-915-337,mobile,English,0,0,1,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 16:14,4,
School 31,Virtual,K-8,FALSE,557-424-104,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 17:11,4,
School 31,Virtual,K-8,FALSE,948-076-736,mobile,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE,1/31/23 17:41,4,
School 31,Virtual,K-8,FALSE,117-261-869,mobile,English,0,0,0,0,0,0,0,0,1,1,0,0,0,0,TRUE,1/31/23 15:34,4,
School 31,Virtual,K-8,FALSE,999-958-730,mobile,English,0,0,0,0,0,1,0,0,0,0,0,0,0,0,TRUE,1/31/23 22:05,4,
School 31,Virtual,K-8,FALSE,273-747-404,mobile,English,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,1/31/23 18:42,4,
